danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popularity_
0.605,0.69,-2.9360000000000004,0.0376,0.000843,8.93e-05,0.0948,0.461,94.006,199358.0,0
0.66,0.607,-7.74,0.0498,0.0457,0.0,0.32,0.308,0.0,-1.0,0
0.562,0.688,-7.247000000000001,0.0507,0.00435,0.000186,0.047,0.124,139.895,282418.0,0
0.409,0.956,-3.175,0.0433,0.0021899999999999,1.19e-06,0.218,0.847,135.811,166800.0,0
0.327,0.103,-23.149,0.0432,0.987,0.872,0.071,0.614,146.07299999999998,142947.0,0
0.665,0.6729999999999999,-7.95,0.0493,0.259,7.62e-06,0.497,0.779,132.642,322549.0,1
0.611,0.602,-4.89,0.0437,0.000837,0.0,0.1119999999999999,0.624,168.15400000000002,148460.0,1
0.838,0.7709999999999999,-3.791,0.244,0.0117,0.0,0.0853,0.405,175.957,245387.0,1
0.7490000000000001,0.596,-8.823,0.132,0.8440000000000001,0.0,0.143,0.433,129.951,169849.0,0
0.636,0.5660000000000001,-7.16,0.106,0.365,0.0003529999999999,0.0917,0.425,151.894,235987.0,1
0.434,0.436,-14.172,0.035,0.865,0.44,0.933,0.643,89.29899999999999,261886.0,0
65.0,82.0,-5.0,18.0,22.0,,9.0,96.0,160.0,233.0,1
0.411,0.928,-3.302,0.104,6e-05,0.0,0.0719,0.282,130.066,196293.0,0
62.0,83.0,-5.0,4.0,33.0,,10.0,48.0,145.0,230.0,1
0.82,0.568,-8.23,0.411,0.0256,0.0,0.0952,0.535,0.0,210787.0,1
0.445,0.287,-12.352,0.0297,0.973,0.36,0.364,0.317,138.496,160613.0,0
0.6559999999999999,0.932,-3.405,0.0708,0.00347,0.00147,0.144,0.544,130.936,201960.0,1
0.145,0.0833,-20.994,0.0439,0.995,0.919,0.0612,0.0618,90.118,424667.0,0
81.0,63.0,-5.0,5.0,8.0,,13.0,80.0,130.0,196.0,1
0.78,0.8079999999999999,-5.175,0.484,0.1119999999999999,0.0,0.3289999999999999,0.642,0.0,216029.0,1
0.815,0.364,-11.158,0.375,0.5329999999999999,3.52e-05,0.108,0.3279999999999999,129.937,-1.0,1
0.519,0.923,-4.43,0.0596,0.00835,0.00336,0.147,0.555,100.088,201079.0,0
0.31,0.907,-2.279,0.0591,0.0453,0.369,0.247,0.516,149.931,192960.0,1
0.7340000000000001,0.6829999999999999,-6.105,0.0776,0.013,0.0,0.28,0.445,162.03799999999998,228367.0,1
26.0,61.0,-7.0,5.0,25.0,,13.0,28.0,190.0,253.0,1
67.0,83.0,-4.0,7.0,10.0,,16.0,58.0,127.0,230.0,0
0.8,0.619,-8.943,0.168,0.045,0.0,0.0681,0.585,0.0,-1.0,0
0.629,0.477,-10.669,0.05,0.411,0.754,0.1159999999999999,0.157,79.98,139605.0,0
0.653,0.718,-5.232,0.213,0.00413,0.0,0.0537,0.216,82.03399999999999,202805.0,1
0.7659999999999999,0.5479999999999999,-4.29,0.235,0.775,5.57e-06,0.1,0.424,82.944,161985.0,1
0.337,0.134,-21.167,0.0367,0.973,0.883,0.0848,0.0386,0.0,178613.0,0
0.797,0.934,-4.507,0.0926,0.204,0.0,0.119,0.519,116.43799999999999,324400.0,0
0.863,0.862,-4.678999999999999,0.0545,0.0195,0.0,0.105,0.703,120.009,218990.0,0
0.743,0.732,-4.511,0.104,0.0509,1.77e-05,0.2269999999999999,0.3389999999999999,123.994,203373.0,1
0.498,0.83,-5.157,0.0421,0.00461,0.0,0.139,0.4529999999999999,0.0,231480.0,1
40.0,87.0,-4.0,31.0,17.0,,36.0,47.0,105.0,201.0,1
69.0,88.0,-4.0,6.0,4.0,,15.0,49.0,124.0,192.0,1
0.563,0.521,-9.782,0.3,0.71,3.27e-06,0.148,0.61,142.683,-1.0,0
0.5589999999999999,0.855,-5.077,0.186,0.0488,0.000681,0.68,0.605,156.311,-1.0,1
0.439,0.8740000000000001,-4.165,0.0299,0.00571,0.0,0.176,0.527,0.0,207240.0,0
0.392,0.316,-17.741,0.0403,0.958,0.8059999999999999,0.166,0.263,103.09899999999999,164000.0,0
0.807,0.561,-8.187000000000001,0.437,0.154,5.479999999999999e-05,0.302,0.672,107.09200000000001,264400.0,1
0.372,0.6559999999999999,-6.086,0.0776,0.217,0.0,0.418,0.15,0.0,181728.0,1
0.494,0.6729999999999999,-5.46,0.0514,0.203,0.0,0.0914,0.415,65.101,186748.0,0
0.789,0.623,-9.11,0.0295,0.135,0.0019399999999999,0.0946,0.7170000000000001,109.383,290160.0,0
0.586,0.616,-7.964,0.0324,0.182,0.0,0.0927,0.719,148.088,242096.0,0
66.0,60.0,-5.0,6.0,10.0,,11.0,45.0,126.0,191.0,1
0.8029999999999999,0.5329999999999999,-7.331,0.0656,0.0567,0.0323,0.281,0.255,141.996,167707.0,1
0.506,0.817,-5.051,0.0335,0.00272,0.0,0.0486,0.506,109.952,208707.0,1
0.3829999999999999,0.307,-18.287,0.071,0.929,0.913,0.111,0.3989999999999999,175.517,343867.0,0
0.387,0.861,-5.529,0.0413,0.0389,0.00047,0.1,0.482,177.94,-1.0,0
0.711,0.7859999999999999,-6.507999999999999,0.298,0.265,0.0,0.0781,0.488,139.921,217379.0,0
0.733,0.6759999999999999,-5.655,0.0432,0.0697,0.0,0.208,0.701,97.448,226581.0,1
0.618,0.8240000000000001,-5.316,0.0301,0.000297,6.87e-05,0.0649,0.598,121.238,248336.0,1
0.563,0.86,-7.532999999999999,0.0621,0.00834,0.0106,0.39,0.517,97.867,256240.0,1
0.609,0.527,-10.982,0.032,0.12,0.8240000000000001,0.109,0.0835,120.016,-1.0,0
0.725,0.41,-9.849,0.0317,0.0244,0.00891,0.11,0.436,140.394,255733.0,0
0.498,0.235,-16.541,0.188,0.72,0.0,0.144,0.0895,118.917,179080.0,1
0.484,0.66,-11.224,0.146,0.079,3.51e-06,0.3329999999999999,0.588,88.41799999999999,239787.0,0
0.3989999999999999,0.142,-26.858,0.134,0.96,5.91e-06,0.7290000000000001,0.144,114.98200000000001,146693.0,0
51.0,34.0,-9.0,4.0,58.0,,21.0,9.0,102.0,206.0,1
0.4639999999999999,0.177,-18.094,0.0489,0.921,0.574,0.107,0.5529999999999999,120.325,204880.0,0
0.684,0.535,-10.537,0.309,0.2239999999999999,0.0,0.1119999999999999,0.0766,133.474,-1.0,0
0.72,0.583,-8.201,0.0294,0.492,2.8e-06,0.095,0.591,90.97200000000001,203160.0,0
69.0,57.0,-5.0,5.0,2.0,,11.0,73.0,128.0,257.0,0
62.0,54.0,-6.0,8.0,68.0,,13.0,20.0,82.0,187.0,1
0.66,0.382,-5.919,0.0304,0.391,0.0,0.0972,0.436,119.875,252227.0,1
0.7190000000000001,0.8009999999999999,-4.612,0.0409,0.00116,0.000103,0.0719,0.85,100.03,199212.0,0
0.672,0.308,-12.197,0.0494,0.165,0.0097,0.109,0.565,78.663,-1.0,0
0.5870000000000001,0.711,-6.33,0.42,0.171,0.0,0.125,0.381,98.008,254694.0,1
0.1689999999999999,0.0346,-24.423,0.0421,0.984,0.893,0.111,0.0682,136.792,354120.0,0
0.769,0.838,-5.238,0.0633,0.16,0.0,0.0935,0.602,93.99600000000001,249609.0,1
0.344,0.119,-19.645,0.045,0.969,0.721,0.156,0.129,0.0,390040.0,0
59.0,70.0,-6.0,3.0,20.0,,34.0,52.0,104.0,218.0,1
0.619,0.4379999999999999,-13.139,0.0359,0.528,0.000869,0.0623,0.541,73.122,-1.0,0
0.2689999999999999,0.976,-4.481,0.073,5.9e-05,0.000677,0.138,0.3429999999999999,120.005,246400.0,0
0.7090000000000001,0.362,-9.814,0.055,0.157,0.0,0.109,0.113,122.04299999999999,251860.0,1
0.737,0.429,-10.252,0.0785,0.632,0.0,0.104,0.147,99.955,185400.0,1
0.561,0.782,-5.863,0.04,0.0209,0.0,0.315,0.486,94.00399999999999,145558.0,1
0.122,0.11,-24.877,0.049,0.947,0.00782,0.506,0.0564,72.617,263373.0,0
0.504,0.38,-11.826,0.037,0.642,0.857,0.0697,0.0535,123.911,178213.0,0
67.0,69.0,-7.0,11.0,31.0,,8.0,20.0,102.0,199.0,1
0.623,0.581,-8.102,0.0504,0.0629,1.16e-05,0.109,0.173,124.978,215274.0,0
67.0,83.0,-6.0,7.0,1.0,,19.0,70.0,113.0,236.0,1
75.0,88.0,-4.0,7.0,4.0,,23.0,75.0,108.0,166.0,1
0.7490000000000001,0.925,-5.034,0.2269999999999999,0.241,0.0,0.52,0.6409999999999999,86.98899999999999,263373.0,1
0.785,0.425,-6.665,0.1369999999999999,0.0335,4.36e-06,0.108,0.192,174.028,166627.0,1
0.0936,0.7190000000000001,-12.042,0.0397,0.000692,0.815,0.096,0.633,0.0,132787.0,0
0.812,0.653,-5.849,0.0361,0.0059,0.0,0.105,0.864,124.034,135484.0,1
0.636,0.949,-3.907,0.0679,0.0077,3.289999999999999e-05,0.284,0.7929999999999999,0.0,181360.0,0
76.0,32.0,-7.0,5.0,84.0,,8.0,57.0,91.0,189.0,1
0.885,0.5429999999999999,-6.337999999999999,0.2,0.0311,0.0,0.154,0.43,99.02600000000001,195992.0,1
0.467,0.958,-4.808,0.0775,0.000479,0.1989999999999999,0.299,0.701,145.92,180880.0,1
0.256,0.256,-17.061,0.0436,0.8270000000000001,0.00053,0.104,0.136,86.63600000000001,134400.0,0
0.214,0.107,-23.311,0.0522,0.984,0.149,0.25,0.104,89.71600000000001,-1.0,0
0.62,0.574,-7.787999999999999,0.0479,0.57,0.0,0.19,0.352,100.021,250173.0,1
0.7959999999999999,0.4629999999999999,-9.842,0.0536,0.286,0.1369999999999999,0.103,0.456,94.02,216721.0,0
0.7929999999999999,0.3989999999999999,-7.428,0.0951,0.12,0.0,0.124,0.0379,121.949,226600.0,1
52.0,75.0,-6.0,4.0,26.0,,14.0,16.0,126.0,215.0,1
0.434,0.664,-5.882999999999999,0.0346,0.0968,0.0,0.141,0.465,145.861,266787.0,0
0.332,0.1009999999999999,-21.575,0.0358,0.989,0.921,0.1,0.221,0.0,535467.0,0
0.7809999999999999,0.526,-6.985,0.293,0.0619,0.0,0.0457,0.662,94.992,235613.0,1
0.68,0.826,-5.487,0.0309,0.0212,1.24e-05,0.543,0.644,118.051,215627.0,1
0.615,0.949,-3.52,0.0549,0.00131,3.04e-06,0.0585,0.586,131.985,193893.0,1
0.611,0.466,-11.361,0.372,0.711,0.000264,0.0847,0.223,192.08,240342.0,1
0.795,0.845,-5.0680000000000005,0.2789999999999999,0.0337,0.0,0.0947,0.427,159.034,160481.0,1
0.6859999999999999,0.888,-3.3480000000000003,0.0857,0.00134,0.0006889999999999,0.0736,0.108,142.015,243380.0,1
68.0,81.0,-4.0,6.0,7.0,,34.0,64.0,92.0,169.0,0
0.763,0.7859999999999999,-6.472,0.2289999999999999,0.0146,0.0114,0.0817,0.504,0.0,325507.0,1
0.654,0.506,-17.18,0.0535,0.6859999999999999,0.0155,0.155,0.831,0.0,252240.0,1
0.273,0.108,-24.111,0.18,0.935,0.0,0.488,0.247,0.0,225267.0,0
0.304,0.00536,-34.042,0.0568,0.964,0.0151,0.0561,0.1169999999999999,82.853,68987.0,0
86.0,61.0,-7.0,8.0,1.0,,3.0,93.0,115.0,270.0,1
0.419,0.748,-8.142000000000001,0.0521,0.0946,0.000174,0.0916,0.417,85.02,281000.0,0
0.61,0.7759999999999999,-6.09,0.0518,0.00417,0.579,0.1159999999999999,0.0596,0.0,-1.0,0
0.872,0.472,-8.217,0.205,0.243,2.22e-06,0.0902,0.255,130.985,229587.0,1
0.608,0.445,-9.551,0.055,0.497,0.0,0.0802,0.1889999999999999,119.88600000000001,198853.0,1
90.0,53.0,-5.0,5.0,0.0,,8.0,65.0,109.0,255.0,0
0.797,0.75,-9.369,0.247,0.5329999999999999,0.108,0.095,0.74,177.87,211120.0,1
0.245,0.177,-21.362,0.0396,0.893,0.893,0.47,0.141,103.109,242600.0,0
72.0,96.0,-4.0,9.0,1.0,,38.0,95.0,127.0,206.0,1
0.597,0.7959999999999999,-7.98,0.031,0.335,0.0935,0.158,0.297,123.03399999999999,243314.0,0
0.8170000000000001,0.608,-6.412999999999999,0.3289999999999999,0.0832,0.0,0.344,0.632,142.13,212359.0,0
0.5820000000000001,0.731,-5.234,0.0737,0.0822,0.0,0.114,0.654,184.06,194747.0,0
0.6859999999999999,0.457,-8.322000000000001,0.0468,0.595,0.0,0.105,0.718,150.953,242187.0,1
0.5720000000000001,0.841,-2.988,0.0609,0.0115,0.0,0.1009999999999999,0.606,136.97799999999998,221627.0,0
0.367,0.0316,-31.053,0.0395,0.99,0.939,0.11,0.57,132.872,29040.0,0
0.657,0.932,-5.819,0.0992,0.0551,0.0,0.047,0.888,144.751,168827.0,1
0.778,0.769,-4.331,0.248,0.0369,4.03e-06,0.5479999999999999,0.484,0.0,404107.0,1
0.725,0.68,-5.465,0.0306,0.162,2.13e-06,0.158,0.76,119.939,247520.0,1
0.736,0.8109999999999999,-4.17,0.081,0.00132,0.0001419999999999,0.107,0.609,103.50200000000001,216733.0,1
0.501,0.405,-5.679,0.0319,0.751,0.0,0.105,0.446,109.891,182161.0,1
0.642,0.562,-4.869,0.0812,0.032,0.0,0.168,0.177,158.001,170539.0,1
0.358,0.19,-11.355,0.0288,0.927,5.83e-06,0.121,0.2689999999999999,77.756,217400.0,1
65.0,76.0,-4.0,5.0,8.0,,30.0,41.0,100.0,201.0,1
0.645,0.541,-6.312,0.0385,0.0802,0.0,0.325,0.411,95.061,181880.0,1
0.669,0.574,-6.442,0.0286,0.0175,0.00294,0.146,0.273,120.01299999999999,196400.0,1
0.568,0.4639999999999999,-11.298,0.0806,0.039,0.0,0.138,0.415,158.30100000000002,168395.0,0
0.48,0.384,-12.705,0.0304,0.181,0.105,0.124,0.1939999999999999,152.184,345133.0,0
0.765,0.412,-7.473,0.28,0.653,0.0,0.258,0.932,76.182,157213.0,0
61.0,68.0,-4.0,3.0,0.0,,13.0,47.0,108.0,242.0,1
0.207,0.215,-16.996,0.0328,0.00597,0.6920000000000001,0.131,0.0394,80.199,108467.0,0
0.552,0.76,-4.706,0.342,0.0733,0.0,0.0865,0.639,135.702,-1.0,1
0.583,0.191,-15.938,0.0404,0.908,0.00824,0.126,0.342,123.303,309387.0,0
0.573,0.848,-2.742,0.057,0.0521,0.0,0.25,0.561,112.084,219080.0,0
62.0,92.0,-3.0,4.0,1.0,,12.0,57.0,110.0,233.0,1
0.457,0.636,-3.41,0.0262,0.351,7.01e-06,0.111,0.238,144.686,218560.0,0
0.392,0.315,-16.146,0.124,0.963,0.6829999999999999,0.236,0.534,0.0,374587.0,0
0.569,0.721,-6.622999999999999,0.0453,0.182,0.0,0.104,0.7509999999999999,108.198,115467.0,0
0.353,0.762,-5.422000000000001,0.0386,0.00245,6.4e-06,0.0907,0.1689999999999999,148.00799999999998,248173.0,0
0.512,0.958,-3.979,0.16,0.00317,0.0403,0.295,0.39,97.715,-1.0,0
0.364,0.135,-20.551,0.0493,0.913,0.929,0.119,0.0684,87.686,194413.0,0
0.716,0.812,-5.233,0.344,0.31,0.0,0.551,0.385,133.047,-1.0,1
0.3879999999999999,0.3379999999999999,-10.054,0.0328,0.652,3.72e-06,0.248,0.477,0.0,303373.0,1
0.62,0.53,-7.222,0.0267,0.105,0.0009019999999999,0.183,0.064,107.99700000000001,225769.0,0
0.482,0.362,-13.694,0.0691,0.865,0.705,0.947,0.514,168.976,270827.0,0
0.218,0.0279,-29.977,0.0422,0.949,0.00131,0.0535,0.0388,89.18,311373.0,0
0.55,0.8740000000000001,-4.046,0.0321,0.000436,1.02e-05,0.206,0.318,121.61,240213.0,1
0.244,0.159,-14.939,0.0313,0.7120000000000001,0.5329999999999999,0.114,0.0679,77.457,106400.0,0
0.563,0.3939999999999999,-7.707000000000001,0.0254,0.29,0.00335,0.141,0.544,147.871,350733.0,0
0.7609999999999999,0.7909999999999999,-4.357,0.0425,0.11,0.0,0.119,0.907,94.029,208000.0,1
0.885,0.506,-8.322000000000001,0.268,0.0266,0.0,0.307,0.588,148.03799999999998,168627.0,1
0.877,0.514,-5.585,0.0657,0.212,0.0,0.154,0.272,119.99799999999999,162053.0,1
0.173,0.12,-15.94,0.0402,0.968,0.85,0.0745,0.0397,78.535,596520.0,0
0.802,0.743,-4.82,0.0474,0.2689999999999999,1.36e-06,0.121,0.877,146.03,-1.0,1
0.364,0.182,-15.517,0.0423,0.8059999999999999,0.0267,0.2339999999999999,0.584,123.516,-1.0,0
0.718,0.897,-7.292000000000001,0.0346,0.0242,0.59,0.161,0.8759999999999999,90.97399999999999,148246.0,0
0.481,0.831,-5.3870000000000005,0.0427,0.00149,0.000389,0.262,0.506,140.542,207840.0,0
0.703,0.723,-5.45,0.0412,0.0302,2.06e-06,0.126,0.288,104.969,198903.0,1
0.526,0.8909999999999999,-1.5490000000000002,0.0482,0.0375,0.0,0.375,0.804,94.095,219467.0,1
0.245,0.119,-18.596,0.0804,0.975,1.5e-05,0.0643,0.0473,0.0,444480.0,0
0.855,0.6940000000000001,-4.393,0.1689999999999999,0.371,0.0,0.109,0.49,122.07799999999999,324189.0,1
0.794,0.632,-6.162999999999999,0.0649,0.142,0.0,0.128,0.355,145.92600000000002,291893.0,1
0.644,0.85,-4.682,0.204,0.0351,0.0,0.3779999999999999,0.308,130.142,236200.0,0
0.71,0.648,-7.31,0.231,0.0904,0.0,0.266,0.41,160.061,120019.0,1
0.921,0.537,-5.723,0.0804,0.556,0.00404,0.102,0.711,128.009,-1.0,1
0.254,0.0436,-26.005,0.0397,0.984,0.8490000000000001,0.104,0.0689,67.27,224729.0,0
0.715,0.561,-7.605,0.0721,0.024,0.0,0.0769,0.297,0.0,-1.0,1
0.667,0.4679999999999999,-8.839,0.108,0.337,0.0,0.239,0.423,0.0,231147.0,0
0.42,0.0114,-21.942,0.0452,0.982,0.8490000000000001,0.1009999999999999,0.0738,56.648999999999994,400653.0,0
0.698,0.59,-5.572,0.0717,0.2339999999999999,7.9e-06,0.0601,0.113,0.0,167160.0,1
0.501,0.285,-15.636,0.12,0.872,0.946,0.111,0.514,79.527,153947.0,0
0.731,0.861,-5.881,0.0323,0.0319,0.0,0.0829,0.78,104.03399999999999,200373.0,1
87.0,50.0,-5.0,5.0,20.0,,8.0,55.0,106.0,202.0,1
0.246,0.0751,-22.104,0.0472,0.953,5.3500000000000006e-05,0.293,0.0429,164.25,251800.0,0
0.64,0.602,-7.902,0.0299,0.0646,0.0,0.375,0.951,111.87,193893.0,1
0.621,0.847,-6.108,0.278,0.0584,1.11e-06,0.109,0.373,101.996,172431.0,0
53.0,78.0,-6.0,5.0,0.0,,16.0,64.0,124.0,247.0,1
53.0,76.0,-5.0,34.0,7.0,,9.0,65.0,136.0,260.0,1
0.7709999999999999,0.653,-8.104,0.0282,0.0005769999999999,0.509,0.0639,0.802,127.97,178240.0,0
0.926,0.4539999999999999,-9.932,0.0732,0.036,0.0004219999999999,0.0896,0.34,119.969,224002.0,1
0.7190000000000001,0.825,-3.627,0.0424,0.6890000000000001,0.0,0.103,0.789,100.006,206550.0,1
0.703,0.6609999999999999,-3.885,0.0539,0.0517,0.0,0.34,0.495,149.906,-1.0,1
0.308,0.861,-4.112,0.172,0.012,0.00103,0.277,0.0386,171.966,158774.0,1
0.389,0.476,-9.342,0.0316,0.619,5.09e-05,0.255,0.5660000000000001,148.11700000000002,217107.0,1
0.871,0.701,-5.593999999999999,0.0458,0.257,7.52e-06,0.0589,0.716,126.975,198440.0,1
0.521,0.917,-2.615,0.0924,0.00682,0.0,0.315,0.711,0.0,219753.0,0
0.5870000000000001,0.711,-6.33,0.42,0.171,0.0,0.125,0.381,98.008,254694.0,1
0.7759999999999999,0.736,-4.612,0.247,0.0802,0.0,0.159,0.233,147.946,186945.0,1
0.783,0.753,-5.003,0.325,0.0117,0.0,0.139,0.663,124.036,145161.0,1
0.58,0.565,-7.065,0.0488,0.0671,0.0,0.135,0.138,112.986,-1.0,1
0.158,0.044,-29.32,0.0409999999999999,0.909,0.0397,0.118,0.0379,72.312,-1.0,0
0.935,0.454,-7.509,0.375,0.0194,0.0,0.0824,0.357,133.073,187541.0,1
0.6729999999999999,0.902,-2.378,0.0347,0.0629,0.000174,0.0552,0.521,100.016,194240.0,1
0.437,0.324,-13.893,0.0364,0.902,0.109,0.94,0.445,97.65700000000001,228224.0,0
0.326,0.134,-18.478,0.0367,0.7979999999999999,0.631,0.0893,0.114,98.64,477440.0,0
0.332,0.23,-12.146,0.0338,0.835,4.49e-05,0.107,0.215,99.573,318667.0,0
0.417,0.968,-4.553,0.0484,0.00249,0.911,0.316,0.474,129.989,335703.0,0
0.627,0.385,-13.655,0.0537,0.3339999999999999,0.0,0.182,0.7659999999999999,205.726,230107.0,0
0.4539999999999999,0.565,-4.952,0.0314,0.225,0.00121,0.1119999999999999,0.2239999999999999,74.501,215839.0,0
0.586,0.909,-6.474,0.0705,0.0891,0.000109,0.119,0.757,93.39399999999999,210747.0,1
0.936,0.523,-6.71,0.0597,0.239,0.0,0.1169999999999999,0.6990000000000001,119.889,124056.0,1
0.535,0.505,-8.926,0.245,0.0393,0.0,0.0923,0.495,99.935,320267.0,1
0.504,0.821,-3.3560000000000003,0.0598,0.275,0.0,0.0418,0.4579999999999999,155.131,201799.0,1
74.0,73.0,-6.0,42.0,45.0,,12.0,59.0,96.0,207.0,0
0.504,0.522,-8.297,0.0259,0.00143,0.000236,0.0958,0.222,81.047,-1.0,0
0.15,0.126,-19.717,0.052,0.972,0.826,0.159,0.1369999999999999,75.613,204307.0,0
0.6509999999999999,0.716,-6.516,0.0258,0.13,0.0616,0.125,0.722,101.05,274093.0,1
69.0,79.0,-3.0,5.0,19.0,,17.0,67.0,100.0,214.0,1
74.0,80.0,-3.0,5.0,50.0,,25.0,51.0,104.0,231.0,1
0.75,0.879,-4.88,0.0427,0.0233,0.0,0.193,0.333,124.038,181308.0,0
0.768,0.716,-5.11,0.0404,0.35,0.0,0.15,0.841,131.43,163026.0,0
0.64,0.154,-14.05,0.042,0.768,0.0,0.0551,0.481,126.045,221413.0,0
0.684,0.8340000000000001,-4.524,0.0675,0.0646,0.0,0.271,0.5379999999999999,164.02,217667.0,1
47.0,59.0,-6.0,3.0,3.0,,13.0,50.0,86.0,196.0,1
0.35,0.436,-6.933,0.0287,0.0922,5.16e-06,0.104,0.284,131.716,211413.0,0
0.7909999999999999,0.581,-7.322999999999999,0.286,0.0113,0.0,0.35,0.4379999999999999,162.99,181812.0,1
0.713,0.927,-4.473,0.0554,0.192,0.0,0.118,0.807,141.966,174107.0,0
0.769,0.156,-10.7,0.035,0.585,0.015,0.102,0.527,105.95,-1.0,1
0.711,0.696,-5.05,0.0871,0.16,0.0,0.17,0.6940000000000001,80.512,189533.0,1
0.618,0.8959999999999999,-5.357,0.0307,0.171,0.0,0.0875,0.711,113.961,300773.0,1
0.5489999999999999,0.8690000000000001,-4.905,0.0289,0.00261,1.77e-06,0.29,0.433,91.988,-1.0,1
0.2319999999999999,0.895,-5.449,0.1009999999999999,0.0309,2.86e-06,0.129,0.603,175.74400000000003,310387.0,0
0.723,0.809,-3.0810000000000004,0.0625,0.00346,0.00123,0.565,0.2739999999999999,98.007,176561.0,1
0.578,0.569,-7.862,0.0356,0.159,0.0,0.105,0.187,100.038,194453.0,0
0.588,0.1169999999999999,-19.72,0.476,0.963,0.0,0.253,0.324,59.556999999999995,87296.0,0
0.342,0.938,-6.367999999999999,0.0325,0.0194,0.127,0.2739999999999999,0.758,145.546,277808.0,0
0.796,0.66,-6.695,0.0505,0.0531,2.73e-05,0.319,0.735,109.92,158312.0,0
0.4589999999999999,0.884,-5.005,0.0644,0.00539,0.0,0.107,0.615,154.868,203507.0,1
0.742,0.883,-3.419,0.0329,0.3329999999999999,7.51e-06,0.0964,0.978,136.506,240280.0,1
0.52,0.457,-7.877000000000001,0.0364,0.1369999999999999,0.0,0.102,0.61,185.945,185955.0,0
0.139,0.292,-14.884,0.0375,0.8590000000000001,0.879,0.154,0.0371,0.0,152200.0,0
0.657,0.446,-9.962,0.0291,0.0044,0.0,0.0887,0.858,103.396,161693.0,0
0.3939999999999999,0.8590000000000001,-3.851,0.0409,0.00201,0.233,0.1,0.511,136.075,208133.0,0
0.509,0.3229999999999999,-14.787,0.0258,0.467,1.04e-05,0.204,0.337,96.251,244827.0,0
76.0,70.0,-6.0,7.0,0.0,,15.0,61.0,116.0,209.0,1
0.221,0.0582,-26.82,0.0364,0.991,0.91,0.158,0.04,60.303000000000004,776200.0,0
0.306,0.1159999999999999,-26.207,0.0306,0.93,0.962,0.053,0.8109999999999999,82.78399999999999,110840.0,0
0.7340000000000001,0.429,-6.511,0.16,0.305,0.0,0.0659,0.372,83.022,224960.0,1
58.0,77.0,-5.0,8.0,5.0,,9.0,76.0,102.0,182.0,0
0.48,0.121,-27.574,0.207,0.986,0.0,0.38,0.265,101.963,30707.0,0
0.7709999999999999,0.685,-4.638999999999999,0.0567,0.00543,0.00157,0.0537,0.6829999999999999,88.99700000000001,230200.0,1
0.8340000000000001,0.731,-5.603,0.0566,0.0462,0.0,0.0731,0.6809999999999999,140.001,176720.0,1
82.0,91.0,-3.0,4.0,9.0,,16.0,54.0,120.0,219.0,1
0.299,0.064,-22.622,0.0342,0.479,0.897,0.113,0.0561,70.047,125080.0,0
0.6970000000000001,0.691,-4.757,0.146,0.214,0.0,0.185,0.305,137.85299999999998,239293.0,1
0.624,0.8420000000000001,-5.285,0.0376,0.264,2.11e-05,0.181,0.257,111.037,342680.0,1
0.665,0.706,-6.859,0.0958,0.0237,0.0,0.1119999999999999,0.632,147.067,196336.0,1
0.794,0.502,-5.69,0.107,0.235,0.0639,0.108,0.212,84.415,185287.0,0
0.716,0.541,-7.909,0.149,0.0021,0.0,0.115,0.387,139.97799999999998,-1.0,1
0.5870000000000001,0.68,-4.382,0.0502,0.068,0.0,0.35,0.594,160.09799999999998,171817.0,1
74.0,53.0,-6.0,4.0,0.0,,35.0,13.0,124.0,189.0,1
0.483,0.932,-5.15,0.0682,0.16,0.109,0.11,0.5670000000000001,172.02900000000002,251800.0,0
0.191,0.0573,-26.34,0.0447,0.97,0.322,0.104,0.0386,93.443,419133.0,0
0.605,0.335,-10.49,0.309,0.7040000000000001,0.0075599999999999,0.127,0.455,141.839,250001.0,1
0.68,0.613,-5.959,0.0612,0.0319,0.236,0.073,0.623,58.099,273547.0,0
0.7659999999999999,0.5329999999999999,-4.325,0.042,0.179,0.0,0.0585,0.635,123.855,257760.0,0
0.7759999999999999,0.503,-5.732,0.237,0.8740000000000001,0.0,0.1119999999999999,0.473,110.134,210285.0,1
0.261,0.105,-21.878,0.0364,0.96,0.872,0.1689999999999999,0.151,142.786,741027.0,0
0.417,0.58,-4.574,0.207,0.0307,1.45e-06,0.179,0.139,68.58,246773.0,1
0.292,0.986,-3.045,0.181,0.00159,0.000419,0.0892,0.337,0.0,201025.0,0
73.0,77.0,-4.0,4.0,3.0,,11.0,60.0,128.0,215.0,1
0.527,0.0633,-20.48,0.0303,0.967,0.943,0.0626,0.21,71.97399999999999,118333.0,0
0.5379999999999999,0.73,-3.426,0.276,0.0171,0.0,0.103,0.083,87.022,258640.0,0
0.711,0.26,-17.058,0.401,0.975,0.0,0.7240000000000001,0.609,105.613,20096.0,0
76.0,68.0,-6.0,23.0,5.0,,7.0,82.0,120.0,218.0,1
56.0,87.0,-4.0,14.0,2.0,,37.0,68.0,126.0,206.0,1
0.762,0.766,-3.955,0.0343,0.00776,6.98e-05,0.128,0.442,130.001,287120.0,1
0.659,0.5,-10.828,0.296,0.1689999999999999,0.0,0.29,0.5529999999999999,140.067,183573.0,0
0.741,0.475,-7.665,0.205,0.0214,0.0,0.351,0.597,166.016,158160.0,0
